ENSG00000125966	hsa:10893	Parathyroid_hormone_synthesissecretion_and_action
ENSG00000198573	hsa:64663	NA
ENSG00000189108	hsa:26280	NA
ENSG00000147481	hsa:54212	NA
ENSG00000235214	hsa:140846	NA
ENSG00000125998	hsa:128876	NA
ENSG00000203923	hsa:494118	NA
ENSG00000198053	hsa:140885	Osteoclast_differentiation
ENSG00000165509	hsa:139081	NA
ENSG00000141934	hsa:8612	Glycerolipid_metabolism;Glycerophospholipid_metabolism;Ether_lipid_metabolism;Sphingolipid_metabolism;Metabolic_pathways;Phospholipase_D_signaling_pathway;Fc_gamma_R-mediated_phagocytosis;Fat_digestion_and_absorption;Choline_metabolism_in_cancer
ENSG00000232160	hsa:101928578	NA
ENSG00000233056	hsa:90625	NA
ENSG00000188992	hsa:149998	NA
ENSG00000276380	hsa:389898	Ubiquitin_mediated_proteolysis;Shigellosis
ENSG00000149636	hsa:79980	NA
ENSG00000171116	hsa:100506164	NA
ENSG00000182712	hsa:100272147	NA
ENSG00000221837	hsa:386676	NA
ENSG00000160310	hsa:3275	NA
ENSG00000196284	hsa:8464	Transcriptional_misregulation_in_cancer
ENSG00000282458	hsa:375690	NA
ENSG00000156009	hsa:4107	NA
ENSG00000099812	hsa:126353	NA
ENSG00000010404	hsa:3423	Glycosaminoglycan_degradation;Metabolic_pathways;Lysosome
ENSG00000122378	hsa:84293	NA
ENSG00000282591	hsa:641702	NA
ENSG00000146085	hsa:4594	Valineleucine_and_isoleucine_degradation;Glyoxylate_and_dicarboxylate_metabolism;Propanoate_metabolism;Metabolic_pathways;Carbon_metabolism
ENSG00000065308	hsa:9697	NA
ENSG00000112079	hsa:11329	NA
ENSG00000267028	hsa:105372127	NA
ENSG00000264571	hsa:100616290	NA
ENSG00000230962	hsa:101929684	NA
ENSG00000265369	hsa:728606	NA
ENSG00000263382	hsa:105372035	NA
ENSG00000148584	hsa:29974	NA
ENSG00000183826	hsa:114781	NA
ENSG00000171885	hsa:361	Vasopressin-regulated_water_reabsorption;Bile_secretion
ENSG00000133872	hsa:51669	NA
ENSG00000234696	hsa:100128688	NA
ENSG00000252143	hsa:124905172	NA
ENSG00000252143	hsa:124905173	NA
ENSG00000237208	hsa:101928495	NA
ENSG00000100403	hsa:23264	NA
ENSG00000228517	hsa:653282	NA
ENSG00000182195	hsa:23641	NA
ENSG00000214827	hsa:4515	PI3K-Akt_signaling_pathway
ENSG00000130584	hsa:140685	NA
ENSG00000064687	hsa:10347	ABC_transporters
ENSG00000011677	hsa:2556	Neuroactive_ligand-receptor_interaction;Retrograde_endocannabinoid_signaling;GABAergic_synapse;Taste_transduction;Morphine_addiction;Nicotine_addiction
ENSG00000167074	hsa:7008	NA
ENSG00000197818	hsa:23315	NA
ENSG00000204188	hsa:449520	NA
ENSG00000253608	hsa:101929268	NA
ENSG00000172817	hsa:9420	Primary_bile_acid_biosynthesis;Steroid_hormone_biosynthesis
ENSG00000183864	hsa:10766	RNA_degradation
ENSG00000124194	hsa:78997	NA
ENSG00000170950	hsa:5232	Glycolysis_/_Gluconeogenesis;Metabolic_pathways;Carbon_metabolism;Biosynthesis_of_amino_acids;HIF-1_signaling_pathway
ENSG00000100410	hsa:84844	Spliceosome
ENSG00000185247	hsa:4110	NA
ENSG00000267743	hsa:105372143	NA
ENSG00000112149	hsa:9308	NA
ENSG00000119547	hsa:9480	NA
ENSG00000178538	hsa:767	Nitrogen_metabolism;Metabolic_pathways
ENSG00000102195	hsa:9248	Neuroactive_ligand-receptor_interaction
ENSG00000134440	hsa:4677	Aminoacyl-tRNA_biosynthesis
ENSG00000100413	hsa:171568	RNA_polymerase;Cytosolic_DNA-sensing_pathway
ENSG00000166049	hsa:139135	NA
ENSG00000065491	hsa:55633	NA
ENSG00000102595	hsa:55757	Protein_processing_in_endoplasmic_reticulum
ENSG00000012660	hsa:60481	Fatty_acid_elongation;Biosynthesis_of_unsaturated_fatty_acids;Metabolic_pathways;Fatty_acid_metabolism
ENSG00000133874	hsa:79845	NA
ENSG00000147255	hsa:3547	TGF-beta_signaling_pathway
ENSG00000100987	hsa:30813	NA
ENSG00000116017	hsa:1820	NA
ENSG00000146221	hsa:202500	NA
ENSG00000223504	hsa:102723883	NA
ENSG00000100417	hsa:5372	Fructose_and_mannose_metabolism;Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways;Biosynthesis_of_cofactors;Biosynthesis_of_nucleotide_sugars
ENSG00000112130	hsa:9025	NA
ENSG00000196115	hsa:255926	NA
ENSG00000157554	hsa:2078	Transcriptional_misregulation_in_cancer;Prostate_cancer
ENSG00000101335	hsa:10398	cGMP-PKG_signaling_pathway;cAMP_signaling_pathway;Vascular_smooth_muscle_contraction;Axon_guidance;Focal_adhesion;Tight_junction;Leukocyte_transendothelial_migration;Regulation_of_actin_cytoskeleton;Oxytocin_signaling_pathway;Shigellosis;Salmonella_infection
ENSG00000081923	hsa:5205	NA
ENSG00000107789	hsa:9562	Glycolysis_/_Gluconeogenesis;Inositol_phosphate_metabolism;Metabolic_pathways
ENSG00000154162	hsa:1010	NA
ENSG00000118707	hsa:60436	TGF-beta_signaling_pathway
ENSG00000064932	hsa:22904	NA
ENSG00000100418	hsa:27351	NA
ENSG00000108064	hsa:7019	Apelin_signaling_pathway;Huntington_disease
ENSG00000259399	hsa:100527943	NA
ENSG00000031691	hsa:55166	NA
ENSG00000226792	hsa:647166	NA
ENSG00000101082	hsa:84174	NA
ENSG00000124813	hsa:860	Parathyroid_hormone_synthesissecretion_and_action;Transcriptional_misregulation_in_cancer
ENSG00000284440	hsa:406906	MicroRNAs_in_cancer
ENSG00000207778	hsa:100616357	NA
ENSG00000196419	hsa:2547	Non-homologous_end-joining
ENSG00000198796	hsa:115701	NA
ENSG00000172915	hsa:26960	NA
ENSG00000284234	hsa:646066	NA
ENSG00000284234	hsa:112488738	NA
ENSG00000284234	hsa:124906475	NA
ENSG00000284234	hsa:124906476	NA
ENSG00000284234	hsa:124906477	NA
ENSG00000284234	hsa:124906478	NA
ENSG00000284234	hsa:124906479	NA
ENSG00000284234	hsa:124906480	NA
ENSG00000284234	hsa:124906481	NA
ENSG00000284234	hsa:124906482	NA
ENSG00000284234	hsa:124906483	NA
ENSG00000284234	hsa:124906484	NA
ENSG00000284234	hsa:124906485	NA
ENSG00000284234	hsa:124906486	NA
ENSG00000284234	hsa:124906487	NA
ENSG00000284234	hsa:124906488	NA
ENSG00000284234	hsa:124906489	NA
ENSG00000284234	hsa:124906490	NA
ENSG00000284234	hsa:124906491	NA
ENSG00000215117	hsa:26138	NA
ENSG00000125901	hsa:64949	NA
ENSG00000070193	hsa:2255	MAPK_signaling_pathway;Ras_signaling_pathway;Rap1_signaling_pathway;Calcium_signaling_pathway;PI3K-Akt_signaling_pathway;Regulation_of_actin_cytoskeleton;Pathways_in_cancer;Chemical_carcinogenesis_-_receptor_activation;Melanoma;Breast_cancer;Gastric_cancer
ENSG00000165061	hsa:79698	NA
ENSG00000101405	hsa:5020	cAMP_signaling_pathway;Neuroactive_ligand-receptor_interaction;Oxytocin_signaling_pathway
ENSG00000101200	hsa:551	Phospholipase_D_signaling_pathway;Neuroactive_ligand-receptor_interaction;Vascular_smooth_muscle_contraction;Vasopressin-regulated_water_reabsorption
ENSG00000223502	hsa:102724719	NA
ENSG00000138308	hsa:84647	Glycerophospholipid_metabolism;Ether_lipid_metabolism;Arachidonic_acid_metabolism;Linoleic_acid_metabolism;alpha-Linolenic_acid_metabolism;Metabolic_pathways;Ras_signaling_pathway;Vascular_smooth_muscle_contraction;Pancreatic_secretion;Fat_digestion_and_absorption
ENSG00000267226	hsa:101927322	NA
ENSG00000235958	hsa:100134015	NA
ENSG00000152932	hsa:115827	NA
ENSG00000267593	hsa:105372147	NA
ENSG00000185019	hsa:22888	Ubiquitin_mediated_proteolysis
ENSG00000182771	hsa:2894	Neuroactive_ligand-receptor_interaction
ENSG00000199713	hsa:124900406	NA
ENSG00000121005	hsa:83690	NA
ENSG00000198171	hsa:65992	NA
ENSG00000215454	hsa:386672	NA
ENSG00000142185	hsa:7226	NOD-like_receptor_signaling_pathway;Oxytocin_signaling_pathway
ENSG00000236373	hsa:101926942	NA
ENSG00000153391	hsa:125476	NA
ENSG00000172244	hsa:375444	NA
ENSG00000224714	hsa:101928887	NA
ENSG00000237523	hsa:439990	NA
ENSG00000183186	hsa:126567	NA
ENSG00000136169	hsa:83852	Lysine_degradation;Metabolic_pathways
ENSG00000224504	hsa:101929662	NA
ENSG00000205922	hsa:390874	NA
ENSG00000224914	hsa:439994	NA
ENSG00000161896	hsa:117283	Phosphatidylinositol_signaling_system
ENSG00000116032	hsa:116444	cAMP_signaling_pathway;Neuroactive_ligand-receptor_interaction;Glutamatergic_synapse;Spinocerebellar_ataxia;Prion_disease;Cocaine_addiction;Amphetamine_addiction;Nicotine_addiction;Alcoholism
ENSG00000125877	hsa:3704	Purine_metabolism;Drug_metabolism_-_other_enzymes;Metabolic_pathways;Nucleotide_metabolism
ENSG00000136147	hsa:51131	NA
ENSG00000233515	hsa:101929397	NA
ENSG00000173482	hsa:5797	Cell_adhesion_molecules;Adherens_junction
ENSG00000248673	hsa:104310351	NA
ENSG00000170571	hsa:133418	NA
ENSG00000188056	hsa:285852	NA
ENSG00000138119	hsa:26509	NA
ENSG00000064666	hsa:1265	NA
ENSG00000225110	hsa:105373377	NA
ENSG00000197021	hsa:541578	NA
ENSG00000171462	hsa:65989	NA
ENSG00000104679	hsa:203069	NA
ENSG00000164181	hsa:79993	Fatty_acid_elongation;Biosynthesis_of_unsaturated_fatty_acids;Metabolic_pathways;Fatty_acid_metabolism
ENSG00000165775	hsa:65991	NA
ENSG00000096401	hsa:988	Spliceosome
ENSG00000285518	hsa:124903342	NA
ENSG00000201346	hsa:124904983	NA
ENSG00000140025	hsa:90141	NA
ENSG00000125968	hsa:3397	Rap1_signaling_pathway;TGF-beta_signaling_pathway;Hippo_signaling_pathway;Signaling_pathways_regulating_pluripotency_of_stem_cells
ENSG00000264395	hsa:100422904	NA
ENSG00000131055	hsa:84701	Oxidative_phosphorylation;Metabolic_pathways;Cardiac_muscle_contraction;Thermogenesis;Non-alcoholic_fatty_liver_disease;Alzheimer_disease;Parkinson_disease;Amyotrophic_lateral_sclerosis;Huntington_disease;Prion_disease;Pathways_of_neurodegeneration_-_multiple_diseases;Chemical_carcinogenesis_-_reactive_oxygen_species;Diabetic_cardiomyopathy
ENSG00000136144	hsa:55213	NA
ENSG00000241769	hsa:100131434	NA
ENSG00000124490	hsa:7180	NA
ENSG00000104722	hsa:4741	Amyotrophic_lateral_sclerosis;Pathways_of_neurodegeneration_-_multiple_diseases
ENSG00000281376	hsa:103021294	NA
ENSG00000088325	hsa:22974	NA
ENSG00000213949	hsa:3672	PI3K-Akt_signaling_pathway;Focal_adhesion;ECM-receptor_interaction;Hematopoietic_cell_lineage;Regulation_of_actin_cytoskeleton;Human_papillomavirus_infection;Hypertrophic_cardiomyopathy;Arrhythmogenic_right_ventricular_cardiomyopathy;Dilated_cardiomyopathy
ENSG00000252128	hsa:124900339	NA
ENSG00000165480	hsa:221150	NA
ENSG00000197620	hsa:91966	NA
ENSG00000164751	hsa:5828	Peroxisome
ENSG00000100138	hsa:4809	Ribosome_biogenesis_in_eukaryotes;Spliceosome
ENSG00000104953	hsa:79816	Wnt_signaling_pathway;Notch_signaling_pathway
ENSG00000100599	hsa:79890	NA
ENSG00000173141	hsa:78988	NA
ENSG00000253147	hsa:102467222	NA
ENSG00000147485	hsa:137902	NA
ENSG00000165733	hsa:9790	Ribosome_biogenesis_in_eukaryotes
ENSG00000165487	hsa:221154	NA
ENSG00000184208	hsa:79640	NA
ENSG00000170927	hsa:5314	NA
ENSG00000100209	hsa:150274	NA
ENSG00000253123	hsa:100507403	NA
ENSG00000102678	hsa:2254	MAPK_signaling_pathway;Ras_signaling_pathway;Rap1_signaling_pathway;Calcium_signaling_pathway;PI3K-Akt_signaling_pathway;Regulation_of_actin_cytoskeleton;Pathways_in_cancer;Chemical_carcinogenesis_-_receptor_activation;Melanoma;Breast_cancer;Gastric_cancer
ENSG00000152804	hsa:3087	Maturity_onset_diabetes_of_the_young;Transcriptional_misregulation_in_cancer
ENSG00000226722	hsa:100874182	NA
ENSG00000154655	hsa:91133	NA
ENSG00000235438	hsa:105370105	NA
ENSG00000091656	hsa:79776	NA
ENSG00000100522	hsa:64841	Amino_sugar_and_nucleotide_sugar_metabolism;Metabolic_pathways;Biosynthesis_of_nucleotide_sugars
ENSG00000120697	hsa:29880	N-Glycan_biosynthesis;Metabolic_pathways
ENSG00000107771	hsa:54462	NA
ENSG00000183067	hsa:150084	Tight_junction;Epithelial_cell_signaling_in_Helicobacter_pylori_infection
ENSG00000183765	hsa:11200	Cell_cycle;p53_signaling_pathway;Cellular_senescence;Human_T-cell_leukemia_virus_1_infection
ENSG00000101306	hsa:85366	Calcium_signaling_pathway;cGMP-PKG_signaling_pathway;Vascular_smooth_muscle_contraction;Apelin_signaling_pathway;Focal_adhesion;Platelet_activation;Regulation_of_actin_cytoskeleton;Oxytocin_signaling_pathway;Gastric_acid_secretion
ENSG00000196406	hsa:64648	NA
ENSG00000099864	hsa:5064	NA
ENSG00000035499	hsa:55789	NA
ENSG00000171189	hsa:2897	Neuroactive_ligand-receptor_interaction;Glutamatergic_synapse
ENSG00000133135	hsa:79589	NA
ENSG00000206906	hsa:124905168	NA
ENSG00000206596	hsa:124904613	NA
ENSG00000206596	hsa:124905321	NA
ENSG00000206596	hsa:124905573	NA
ENSG00000206596	hsa:124905574	NA
ENSG00000206596	hsa:124905808	NA
ENSG00000206596	hsa:124905809	NA
ENSG00000202337	hsa:101954278	Spliceosome
ENSG00000212270	hsa:124900350	NA
ENSG00000263945	hsa:100500919	NA
ENSG00000251858	hsa:124900349	NA
ENSG00000265165	hsa:100423019	NA
ENSG00000264657	hsa:100422830	NA
ENSG00000201654	hsa:101954275	Spliceosome
ENSG00000266431	hsa:100847076	NA
ENSG00000201376	hsa:124900346	NA
ENSG00000266740	hsa:100616176	NA
ENSG00000263629	hsa:100847088	NA
ENSG00000207444	hsa:319139	NA
ENSG00000206588	hsa:124904613	NA
ENSG00000206588	hsa:124905321	NA
ENSG00000206588	hsa:124905573	NA
ENSG00000206588	hsa:124905574	NA
ENSG00000206588	hsa:124905808	NA
ENSG00000206588	hsa:124905809	NA
ENSG00000102243	hsa:51442	NA
ENSG00000177182	hsa:157807	NA
ENSG00000207781	hsa:693210	MicroRNAs_in_cancer
ENSG00000283944	hsa:100616211	NA
ENSG00000179772	hsa:2307	NA
ENSG00000221102	hsa:100124539	NA
ENSG00000252481	hsa:677768	NA
ENSG00000171552	hsa:598	EGFR_tyrosine_kinase_inhibitor_resistance;Platinum_drug_resistance;Ras_signaling_pathway;NF-kappa_B_signaling_pathway;p53_signaling_pathway;Mitophagy_-_animal;Autophagy_-_animal;PI3K-Akt_signaling_pathway;Apoptosis;Apoptosis_-_multiple_species;NOD-like_receptor_signaling_pathway;JAK-STAT_signaling_pathway;Parkinson_disease;Amyotrophic_lateral_sclerosis;Pathways_of_neurodegeneration_-_multiple_diseases;Shigellosis;Toxoplasmosis;Measles;Human_T-cell_leukemia_virus_1_infection
Herpes_simplex_virus_1_infection;Human_immunodeficiency_virus_1_infection;Pathways_in_cancer;Transcriptional_misregulation_in_cancer;Pancreatic_cancer;Chronic_myeloid_leukemia;Small_cell_lung_cancer;Hepatocellular_carcinoma;Lipid_and_atherosclerosis
ENSG00000141448	hsa:2627	NA
ENSG00000120699	hsa:11340	RNA_degradation
ENSG00000155495	hsa:9947	NA
ENSG00000182508	hsa:340596	NA
ENSG00000165476	hsa:221035	NA
ENSG00000101638	hsa:29906	Glycosphingolipid_biosynthesis_-_ganglio_series;Metabolic_pathways
ENSG00000171060	hsa:203076	NA
ENSG00000185010	hsa:2157	Complement_and_coagulation_cascades
ENSG00000099817	hsa:5434	RNA_polymerase;Cytosolic_DNA-sensing_pathway;Huntington_disease
ENSG00000088970	hsa:55857	NA
ENSG00000184719	hsa:55328	NA
ENSG00000049860	hsa:3074	Other_glycan_degradation;Various_types_of_N-glycan_biosynthesis;Amino_sugar_and_nucleotide_sugar_metabolism;Glycosaminoglycan_degradation;Sphingolipid_metabolism;Glycosphingolipid_biosynthesis_-_globo_and_isoglobo_series;Glycosphingolipid_biosynthesis_-_ganglio_series;Metabolic_pathways;Lysosome
ENSG00000275496	hsa:102723360	NA
ENSG00000275496	hsa:102724701	NA
ENSG00000254775	hsa:105375861	NA
ENSG00000287016	hsa:124902546	NA
ENSG00000104442	hsa:55156	NA
ENSG00000088756	hsa:79822	NA
ENSG00000280145	hsa:102724701	NA
ENSG00000287057	hsa:105378402	NA
ENSG00000259054	hsa:105370400	NA
ENSG00000129562	hsa:1603	N-Glycan_biosynthesis;Various_types_of_N-glycan_biosynthesis;Metabolic_pathways;Protein_processing_in_endoplasmic_reticulum
ENSG00000095587	hsa:7093	NA
ENSG00000146166	hsa:51557	NA
ENSG00000183778	hsa:10317	Glycosphingolipid_biosynthesis_-_lacto_and_neolacto_series;Glycosphingolipid_biosynthesis_-_globo_and_isoglobo_series;Metabolic_pathways
ENSG00000183631	hsa:100130613	NA
ENSG00000212302	hsa:124900351	NA
ENSG00000155463	hsa:5018	Protein_export
ENSG00000236635	hsa:105377860	NA
ENSG00000235699	hsa:100133053	NA
ENSG00000155966	hsa:2334	NA
ENSG00000125910	hsa:8698	FoxO_signaling_pathway;Sphingolipid_signaling_pathway;Neuroactive_ligand-receptor_interaction
ENSG00000112759	hsa:2030	Alcoholism
ENSG00000237989	hsa:101928399	NA
ENSG00000233922	hsa:105372840	NA
ENSG00000185433	hsa:54072	NA
ENSG00000148572	hsa:29982	Autophagy_-_animal;Alzheimer_disease;Amyotrophic_lateral_sclerosis;Huntington_disease;Spinocerebellar_ataxia;Pathways_of_neurodegeneration_-_multiple_diseases
ENSG00000125912	hsa:56926	NA
ENSG00000164736	hsa:64321	Wnt_signaling_pathway
ENSG00000232712	hsa:101929591	NA
ENSG00000141258	hsa:9905	NA
ENSG00000170788	hsa:143241	NA
ENSG00000152380	hsa:167555	NA
ENSG00000221947	hsa:389668	NA
ENSG00000125850	hsa:58495	NA
ENSG00000234883	hsa:114614	NA
ENSG00000120658	hsa:55068	NA
ENSG00000160294	hsa:8888	NA
ENSG00000198865	hsa:100129792	NA
ENSG00000212232	hsa:692086	NA
ENSG00000165841	hsa:1557	Arachidonic_acid_metabolism;Linoleic_acid_metabolism;Drug_metabolism_-_cytochrome_P450;Metabolic_pathways;Serotonergic_synapse;Chemical_carcinogenesis_-_DNA_adducts
ENSG00000125871	hsa:92667	NA
ENSG00000197324	hsa:26020	NA
ENSG00000134444	hsa:57614	NA
ENSG00000076641	hsa:55824	NA
ENSG00000039123	hsa:23517	RNA_degradation
ENSG00000228566	hsa:124902439	NA
ENSG00000237282	hsa:440757	NA
ENSG00000232838	hsa:100303755	NA
ENSG00000151773	hsa:160857	NA
ENSG00000225988	hsa:101929329	NA
ENSG00000125869	hsa:24141	NA
ENSG00000095713	hsa:55118	NA
ENSG00000139890	hsa:161253	NA
ENSG00000198157	hsa:79366	NA
ENSG00000179630	hsa:144811	Purine_metabolism;Cysteine_and_methionine_metabolism;Metabolic_pathways;Nucleotide_metabolism
ENSG00000100461	hsa:55147	NA
ENSG00000125818	hsa:9491	Proteasome
ENSG00000277942	hsa:102465874	NA
ENSG00000185896	hsa:3916	Autophagy_-_animal;Lysosome;Phagosome;Tuberculosis
ENSG00000137573	hsa:23213	NA
ENSG00000139835	hsa:79774	NA
ENSG00000129680	hsa:79649	NA
ENSG00000101298	hsa:9751	NA
ENSG00000181192	hsa:55526	Lysine_degradation;Tryptophan_metabolism;Metabolic_pathways
ENSG00000174695	hsa:153339	NA
ENSG00000150401	hsa:55208	NA
ENSG00000011132	hsa:9546	NA
ENSG00000182362	hsa:54059	NA
ENSG00000185722	hsa:51479	NA
ENSG00000125775	hsa:27111	NA
ENSG00000145681	hsa:1404	NA
ENSG00000150403	hsa:55002	NA
ENSG00000187553	hsa:340665	Retinol_metabolism;Metabolic_pathways
ENSG00000105289	hsa:27134	Tight_junction
ENSG00000204086	hsa:29935	DNA_replication;Nucleotide_excision_repair;Mismatch_repair;Homologous_recombination;Fanconi_anemia_pathway
ENSG00000198889	hsa:139170	NA
ENSG00000287597	hsa:105374736	NA
ENSG00000182890	hsa:2747	Arginine_biosynthesis;Alanineaspartate_and_glutamate_metabolism;Nitrogen_metabolism;Metabolic_pathways;Carbon_metabolism;Necroptosis;Proximal_tubule_bicarbonate_reclamation
ENSG00000107551	hsa:83937	Hippo_signaling_pathway_-_multiple_species
ENSG00000277215	hsa:619455	NA
ENSG00000074657	hsa:55205	NA
ENSG00000160298	hsa:54058	NA
ENSG00000038427	hsa:1462	Cell_adhesion_molecules
ENSG00000133138	hsa:54885	NA
ENSG00000284436	hsa:102465524	NA
ENSG00000196209	hsa:284759	NA
ENSG00000198176	hsa:7027	Cell_cycle;TGF-beta_signaling_pathway
ENSG00000125900	hsa:128646	NA
ENSG00000124104	hsa:90203	NA
ENSG00000154079	hsa:135154	NA
ENSG00000155629	hsa:118788	PI3K-Akt_signaling_pathway;B_cell_receptor_signaling_pathway
ENSG00000153531	hsa:113622	NA
ENSG00000282936	hsa:122526780	NA
ENSG00000133131	hsa:79710	NA
ENSG00000146147	hsa:90523	NA
ENSG00000074755	hsa:23140	NA
ENSG00000093010	hsa:1312	Steroid_hormone_biosynthesis;Tyrosine_metabolism;Metabolic_pathways;Dopaminergic_synapse
ENSG00000132801	hsa:140831	NA
ENSG00000123200	hsa:23091	NA
ENSG00000100979	hsa:5360	PPAR_signaling_pathway;Cholesterol_metabolism
ENSG00000177576	hsa:497661	NA
ENSG00000120054	hsa:1369	NA
ENSG00000281026	hsa:116828	NA
ENSG00000197168	hsa:341676	NA
ENSG00000154856	hsa:147495	Wnt_signaling_pathway
ENSG00000160305	hsa:23181	NA
ENSG00000231963	hsa:101928380	NA
ENSG00000155959	hsa:7411	NA
ENSG00000165887	hsa:26287	NA
ENSG00000095932	hsa:284422	NA
ENSG00000134265	hsa:8774	NA
ENSG00000167476	hsa:126306	NA
ENSG00000077420	hsa:54518	Rap1_signaling_pathway;Platelet_activation
ENSG00000123496	hsa:3598	Cytokine-cytokine_receptor_interaction;JAK-STAT_signaling_pathway
ENSG00000105428	hsa:148066	NA
ENSG00000100982	hsa:63935	NA
ENSG00000132953	hsa:64328	Nucleocytoplasmic_transport
ENSG00000276476	hsa:100506622	NA
ENSG00000141905	hsa:4782	NA
ENSG00000167193	hsa:1398	MAPK_signaling_pathway;ErbB_signaling_pathway;Rap1_signaling_pathway;Chemokine_signaling_pathway;Focal_adhesion;Fc_gamma_R-mediated_phagocytosis;Neurotrophin_signaling_pathway;Regulation_of_actin_cytoskeleton;Insulin_signaling_pathway;Growth_hormone_synthesissecretion_and_action;Bacterial_invasion_of_epithelial_cells;Shigellosis;Yersinia_infection;Human_cytomegalovirus_infection;Human_immunodeficiency_virus_1_infection;Pathways_in_cancer;MicroRNAs_in_cancer
Renal_cell_carcinoma;Chronic_myeloid_leukemia
ENSG00000174721	hsa:143282	NA
ENSG00000238121	hsa:100188949	NA
ENSG00000198026	hsa:63925	NA
ENSG00000241525	hsa:105371430	NA
ENSG00000167858	hsa:83659	NA
ENSG00000100462	hsa:10419	NA
ENSG00000067177	hsa:5255	Calcium_signaling_pathway;Insulin_signaling_pathway;Glucagon_signaling_pathway
ENSG00000083720	hsa:5019	Valineleucine_and_isoleucine_degradation;Butanoate_metabolism;Metabolic_pathways
ENSG00000260779	hsa:101927410	NA
ENSG00000156650	hsa:23522	NA
ENSG00000225791	hsa:401264	NA
ENSG00000284031	hsa:100616414	NA
ENSG00000099889	hsa:421	NA
ENSG00000100985	hsa:4318	Endocrine_resistance;IL-17_signaling_pathway;TNF_signaling_pathway;Leukocyte_transendothelial_migration;Estrogen_signaling_pathway;Relaxin_signaling_pathway;Hepatitis_B;Pathways_in_cancer;Transcriptional_misregulation_in_cancer;Proteoglycans_in_cancer;MicroRNAs_in_cancer;Prostate_cancer;Bladder_cancer;Diabetic_cardiomyopathy;Lipid_and_atherosclerosis;Fluid_shear_stress_and_atherosclerosis
ENSG00000274838	hsa:102466735	NA
ENSG00000234056	hsa:101928922	NA
ENSG00000287646	hsa:105372180	NA
ENSG00000165084	hsa:116328	NA
ENSG00000170677	hsa:9306	JAK-STAT_signaling_pathway;Prolactin_signaling_pathway
ENSG00000204044	hsa:109729184	NA
ENSG00000157593	hsa:347734	NA
ENSG00000233610	hsa:100129597	NA
ENSG00000265984	hsa:101927496	NA
ENSG00000129195	hsa:54478	NA
ENSG00000289125	hsa:105370122	NA
ENSG00000289381	hsa:105370152	NA
ENSG00000088832	hsa:2280	NA
ENSG00000288743	hsa:105370203	NA
ENSG00000221139	hsa:124900410	NA
ENSG00000141446	hsa:114799	NA
ENSG00000005810	hsa:23077	NA
ENSG00000167088	hsa:6632	Spliceosome;Systemic_lupus_erythematosus
ENSG00000158201	hsa:171586	NA
ENSG00000253138	hsa:100505659	NA
ENSG00000065615	hsa:51167	Amino_sugar_and_nucleotide_sugar_metabolism
ENSG00000065615	hsa:123956252	NA
ENSG00000164879	hsa:761	Nitrogen_metabolism;Metabolic_pathways
ENSG00000004660	hsa:84254	Alcoholism
ENSG00000088836	hsa:83959	NA
ENSG00000183597	hsa:128989	NA
ENSG00000224995	hsa:101928770	NA
ENSG00000065833	hsa:4199	Pyruvate_metabolism;Metabolic_pathways;Carbon_metabolism;PPAR_signaling_pathway
ENSG00000113387	hsa:10923	NA
ENSG00000139505	hsa:9107	Inositol_phosphate_metabolism;Metabolic_pathways;Phosphatidylinositol_signaling_system
ENSG00000252677	hsa:124900411	NA
ENSG00000164749	hsa:3174	Maturity_onset_diabetes_of_the_young
ENSG00000119537	hsa:2531	Sphingolipid_metabolism;Metabolic_pathways
ENSG00000236834	hsa:100287114	NA
ENSG00000031823	hsa:8498	Human_T-cell_leukemia_virus_1_infection
ENSG00000225316	hsa:100874136	NA
ENSG00000146143	hsa:5558	DNA_replication
ENSG00000196199	hsa:54737	NA
ENSG00000104331	hsa:54928	Sulfur_metabolism;Metabolic_pathways;Phosphatidylinositol_signaling_system
ENSG00000223692	hsa:100862692	NA
ENSG00000285768	hsa:105375622	NA
ENSG00000177692	hsa:54943	NA
ENSG00000176731	hsa:401466	NA
ENSG00000102383	hsa:158866	NA
ENSG00000121390	hsa:55269	NA
ENSG00000159131	hsa:2618	Purine_metabolism;One_carbon_pool_by_folate;Metabolic_pathways;Antifolate_resistance
ENSG00000119541	hsa:9525	Viral_life_cycle_-_HIV-1;Endocytosis;Necroptosis
ENSG00000139668	hsa:115825	NA
ENSG00000169306	hsa:11141	NA
ENSG00000108405	hsa:5023	Calcium_signaling_pathway;Neuroactive_ligand-receptor_interaction;Platelet_activation
ENSG00000125967	hsa:63941	NA
ENSG00000156920	hsa:139378	NA
ENSG00000184486	hsa:5454	NA
ENSG00000287485	hsa:105375082	NA
ENSG00000152611	hsa:133690	NA
ENSG00000135324	hsa:112609	Growth_hormone_synthesissecretion_and_action
ENSG00000102796	hsa:79758	NA
ENSG00000187624	hsa:400566	NA
ENSG00000057657	hsa:639	NA
ENSG00000091622	hsa:83394	NA
ENSG00000231061	hsa:100874157	NA
ENSG00000155961	hsa:116442	Autophagy_-_animal;Amyotrophic_lateral_sclerosis;Pathways_of_neurodegeneration_-_multiple_diseases
ENSG00000206075	hsa:5268	p53_signaling_pathway;MicroRNAs_in_cancer
ENSG00000279797	hsa:101926951	NA
ENSG00000225235	hsa:100874118	NA
ENSG00000223438	hsa:645188	NA
